sent_id	n	tokens_used	add1_log10P	add1_perplexity	addK_log10P	addK_perplexity	token_type_sum
725	4	29	-86.051468	927.4532	-86.261047	943.0156	145.00
726	2	27	-80.177979	932.2980	-80.418988	951.6583	136.00
726	3	27	-80.145883	929.7497	-80.355462	946.5166	136.00
726	4	27	-80.145883	929.7497	-80.355462	946.5166	136.00
727	2	28	-82.846489	909.5010	-82.927770	915.6006	135.00
727	3	28	-83.099160	928.5967	-83.309222	944.7771	134.00
727	4	28	-83.098676	928.5597	-83.308254	944.7019	134.00
728	2	30	-88.741059	907.8943	-88.811560	912.8204	145.00
728	3	30	-89.004745	926.4560	-89.214807	941.5142	144.00
728	4	30	-89.004261	926.4216	-89.213839	941.4443	144.00
729	2	26	-77.212238	932.6130	-77.440543	951.6613	134.00
729	3	26	-77.193091	931.0329	-77.402670	948.4747	134.00
729	4	26	-77.193091	931.0329	-77.402670	948.4747	134.00
730	2	29	-86.079701	929.5346	-86.316872	947.2047	141.00
730	3	29	-86.051468	927.4532	-86.261047	943.0156	141.00
730	4	29	-86.051468	927.4532	-86.261047	943.0156	141.00
731	2	29	-85.797833	908.9625	-85.877673	914.7430	127.00
731	3	29	-86.051952	927.4888	-86.262014	943.0880	126.00
731	4	29	-86.051468	927.4532	-86.261047	943.0156	126.00
732	2	26	-77.213688	932.7328	-77.443436	951.9052	135.00
732	3	26	-77.193091	931.0329	-77.402670	948.4747	135.00
732	4	26	-77.193091	931.0329	-77.402670	948.4747	135.00
733	2	23	-68.367695	938.6604	-68.609437	961.6544	114.00
733	3	23	-68.334714	935.5662	-68.544292	955.4030	114.00
733	4	23	-68.334714	935.5662	-68.544292	955.4030	114.00
734	2	27	-80.175084	932.0679	-80.413219	951.1902	130.00
734	3	27	-80.145883	929.7497	-80.355462	946.5166	130.00
734	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
735	2	27	-80.162615	931.0773	-80.388512	949.1881	135.00
735	3	27	-80.145883	929.7497	-80.355462	946.5166	135.00
735	4	27	-80.145883	929.7497	-80.355462	946.5166	135.00
736	2	27	-80.166964	931.4227	-80.397196	949.8913	125.00
736	3	27	-80.145883	929.7497	-80.355462	946.5166	125.00
736	4	27	-80.145883	929.7497	-80.355462	946.5166	125.00
737	2	25	-74.257997	933.9420	-74.484861	953.6620	129.00
737	3	25	-74.240299	932.4208	-74.449877	950.5940	129.00
737	4	25	-74.240299	932.4208	-74.449877	950.5940	129.00
738	2	29	-85.492067	887.1607	-85.391285	880.0899	148.00
738	3	29	-86.052436	927.5245	-86.262981	943.1604	146.00
738	4	29	-86.051468	927.4532	-86.261047	943.0156	146.00
739	2	28	-82.836005	908.7172	-82.907127	914.0476	129.00
739	3	28	-83.099160	928.5967	-83.309222	944.7771	128.00
739	4	28	-83.098676	928.5597	-83.308254	944.7019	128.00
740	2	25	-74.269496	934.9316	-74.507623	955.6634	132.00
740	3	25	-74.240299	932.4208	-74.449877	950.5940	132.00
740	4	25	-74.240299	932.4208	-74.449877	950.5940	132.00
741	2	28	-82.534928	886.4944	-82.429821	878.8650	136.00
741	3	28	-82.798614	905.9273	-82.833068	908.4977	135.00
741	4	28	-82.798130	905.8912	-82.832100	908.4255	135.00
742	2	24	-71.013741	909.7161	-71.073854	914.9778	129.00
742	3	24	-71.287990	933.9700	-71.498052	952.9838	128.00
742	4	24	-71.287506	933.9266	-71.497085	952.8953	128.00
743	2	28	-83.120719	930.2445	-83.351901	948.0988	135.00
743	3	28	-83.098676	928.5597	-83.308254	944.7019	135.00
743	4	28	-83.098676	928.5597	-83.308254	944.7019	135.00
744	2	28	-83.129724	930.9336	-83.369539	949.4750	132.00
744	3	28	-83.098676	928.5597	-83.308254	944.7019	132.00
744	4	28	-83.098676	928.5597	-83.308254	944.7019	132.00
745	2	29	-85.800730	909.1716	-85.883453	915.1629	139.00
745	3	29	-86.051952	927.4888	-86.262014	943.0880	138.00
745	4	29	-86.051468	927.4532	-86.261047	943.0156	138.00
746	2	30	-89.022444	927.7154	-89.249791	944.0457	158.00
746	3	30	-89.004261	926.4216	-89.213839	941.4443	158.00
746	4	30	-89.004261	926.4216	-89.213839	941.4443	158.00
747	2	26	-77.222773	933.4835	-77.461385	953.4195	121.00
747	3	26	-77.193091	931.0329	-77.402670	948.4747	121.00
747	4	26	-77.193091	931.0329	-77.402670	948.4747	121.00
748	2	26	-76.919810	908.7705	-76.980406	913.6605	135.00
748	3	26	-77.193575	931.0728	-77.403637	948.5560	134.00
748	4	26	-77.193091	931.0329	-77.402670	948.4747	134.00
749	2	25	-74.280429	935.8735	-74.529101	957.5556	134.00
749	3	25	-74.240299	932.4208	-74.449877	950.5940	134.00
749	4	25	-74.240299	932.4208	-74.449877	950.5940	134.00
750	2	26	-77.224620	933.6362	-77.464909	953.7171	132.00
750	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
750	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
751	2	26	-77.223655	933.5564	-77.462985	953.5546	117.00
751	3	26	-77.193091	931.0329	-77.402670	948.4747	117.00
751	4	26	-77.193091	931.0329	-77.402670	948.4747	117.00
752	2	26	-77.215138	932.8525	-77.446331	952.1493	125.00
752	3	26	-77.193091	931.0329	-77.402670	948.4747	125.00
752	4	26	-77.193091	931.0329	-77.402670	948.4747	125.00
753	2	24	-71.305205	935.5138	-71.532069	956.0990	121.00
753	3	24	-71.287506	933.9266	-71.497085	952.8953	121.00
753	4	24	-71.287506	933.9266	-71.497085	952.8953	121.00
754	2	29	-85.791648	908.5162	-85.865515	913.8603	136.00
754	3	29	-86.051952	927.4888	-86.262014	943.0880	135.00
754	4	29	-86.051468	927.4532	-86.261047	943.0156	135.00
755	2	26	-77.212239	932.6131	-77.440547	951.6617	123.00
755	3	26	-77.193091	931.0329	-77.402670	948.4747	123.00
755	4	26	-77.193091	931.0329	-77.402670	948.4747	123.00
756	2	24	-71.304721	935.4703	-71.531100	956.0101	118.00
756	3	24	-71.287506	933.9266	-71.497085	952.8953	118.00
756	4	24	-71.287506	933.9266	-71.497085	952.8953	118.00
757	2	28	-82.837380	908.8200	-82.909731	914.2433	142.00
757	3	28	-83.099160	928.5967	-83.309222	944.7771	141.00
757	4	28	-83.098676	928.5597	-83.308254	944.7019	141.00
758	2	29	-85.788342	908.2778	-85.859066	913.3925	142.00
758	3	29	-86.051952	927.4888	-86.262014	943.0880	141.00
758	4	29	-86.051468	927.4532	-86.261047	943.0156	141.00
759	2	28	-83.125941	930.6441	-83.362145	948.8978	145.00
759	3	28	-83.098676	928.5597	-83.308254	944.7019	145.00
759	4	28	-83.098676	928.5597	-83.308254	944.7019	145.00
760	2	28	-83.120240	930.2078	-83.350951	948.0248	133.00
760	3	28	-83.098676	928.5597	-83.308254	944.7019	133.00
760	4	28	-83.098676	928.5597	-83.308254	944.7019	133.00
761	2	30	-89.022444	927.7154	-89.249791	944.0457	146.00
761	3	30	-89.004261	926.4216	-89.213839	941.4443	146.00
761	4	30	-89.004261	926.4216	-89.213839	941.4443	146.00
762	2	27	-80.189797	933.2381	-80.442080	953.5342	126.00
762	3	27	-80.145883	929.7497	-80.355462	946.5166	126.00
762	4	27	-80.145883	929.7497	-80.355462	946.5166	126.00
763	2	26	-77.211274	932.5334	-77.438621	951.4994	139.00
763	3	26	-77.193091	931.0329	-77.402670	948.4747	139.00
763	4	26	-77.193091	931.0329	-77.402670	948.4747	139.00
764	2	32	-94.365240	889.0245	-94.278845	883.5149	169.00
764	3	32	-94.910813	924.6192	-95.121359	938.7338	167.00
764	4	32	-94.909846	924.5548	-95.119424	938.6031	167.00
765	2	28	-83.123131	930.4290	-83.356708	948.4736	135.00
765	3	28	-83.098676	928.5597	-83.308254	944.7019	135.00
765	4	28	-83.098676	928.5597	-83.308254	944.7019	135.00
766	2	27	-80.174599	932.0294	-80.412250	951.1116	134.00
766	3	27	-80.145883	929.7497	-80.355462	946.5166	134.00
766	4	27	-80.145883	929.7497	-80.355462	946.5166	134.00
767	2	24	-71.306653	935.6438	-71.534958	956.3641	121.00
767	3	24	-71.287506	933.9266	-71.497085	952.8953	121.00
767	4	24	-71.287506	933.9266	-71.497085	952.8953	121.00
768	2	29	-85.790682	908.4466	-85.863591	913.7207	146.00
768	3	29	-86.051952	927.4888	-86.262014	943.0880	145.00
768	4	29	-86.051468	927.4532	-86.261047	943.0156	145.00
769	2	28	-82.835521	908.6811	-82.906162	913.9751	128.00
769	3	28	-83.099160	928.5967	-83.309222	944.7771	127.00
769	4	28	-83.098676	928.5597	-83.308254	944.7019	127.00
770	2	29	-85.795495	908.7937	-85.873157	914.4150	136.00
770	3	29	-86.051952	927.4888	-86.262014	943.0880	135.00
770	4	29	-86.051468	927.4532	-86.261047	943.0156	135.00
771	2	26	-77.216102	932.9322	-77.448251	952.3112	132.00
771	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
771	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
772	2	30	-88.734390	907.4297	-88.798434	911.9012	155.00
772	3	30	-89.004745	926.4560	-89.214807	941.5142	154.00
772	4	30	-89.004261	926.4216	-89.213839	941.4443	154.00
773	2	25	-74.264258	934.4807	-74.497316	954.7566	122.00
773	3	25	-74.240299	932.4208	-74.449877	950.5940	122.00
773	4	25	-74.240299	932.4208	-74.449877	950.5940	122.00
774	2	28	-83.120236	930.2076	-83.350938	948.0238	123.00
774	3	28	-83.098676	928.5597	-83.308254	944.7019	123.00
774	4	28	-83.098676	928.5597	-83.308254	944.7019	123.00
775	2	28	-83.125941	930.6441	-83.362145	948.8978	130.00
775	3	28	-83.098676	928.5597	-83.308254	944.7019	130.00
775	4	28	-83.098676	928.5597	-83.308254	944.7019	130.00
776	2	25	-74.269496	934.9316	-74.507623	955.6634	123.00
776	3	25	-74.240299	932.4208	-74.449877	950.5940	123.00
776	4	25	-74.240299	932.4208	-74.449877	950.5940	123.00
777	2	28	-83.126909	930.7181	-83.364079	949.0488	129.00
777	3	28	-83.098676	928.5597	-83.308254	944.7019	129.00
777	4	28	-83.098676	928.5597	-83.308254	944.7019	129.00
778	2	25	-74.268528	934.8483	-74.505689	955.4931	115.00
778	3	25	-74.240299	932.4208	-74.449877	950.5940	115.00
778	4	25	-74.240299	932.4208	-74.449877	950.5940	115.00
779	2	27	-80.187133	933.0262	-80.437210	953.1383	129.00
779	3	27	-80.145883	929.7497	-80.355462	946.5166	129.00
779	4	27	-80.145883	929.7497	-80.355462	946.5166	129.00
780	2	27	-79.882681	909.1129	-79.953183	914.5953	137.00
780	3	27	-80.146367	929.7881	-80.356429	946.5946	136.00
780	4	27	-80.145883	929.7497	-80.355462	946.5166	136.00
781	2	27	-79.877432	908.7061	-79.942834	913.7886	128.00
781	3	27	-80.146367	929.7881	-80.356429	946.5946	127.00
781	4	27	-80.145883	929.7497	-80.355462	946.5166	127.00
782	2	25	-74.257997	933.9420	-74.484861	953.6620	140.00
782	3	25	-74.240299	932.4208	-74.449877	950.5940	140.00
782	4	25	-74.240299	932.4208	-74.449877	950.5940	140.00
783	2	27	-79.875014	908.5187	-79.938002	913.4121	133.00
783	3	27	-80.146367	929.7881	-80.356429	946.5946	132.00
783	4	27	-80.145883	929.7497	-80.355462	946.5166	132.00
784	2	26	-76.910244	908.0009	-76.961500	912.1320	125.00
784	3	26	-76.892545	906.5788	-76.926516	909.3104	125.00
784	4	26	-76.892545	906.5788	-76.926516	909.3104	125.00
785	2	25	-74.282843	936.0817	-74.533915	957.9804	108.00
785	3	25	-74.240299	932.4208	-74.449877	950.5940	108.00
785	4	25	-74.240299	932.4208	-74.449877	950.5940	108.00
786	2	27	-79.876494	908.6333	-79.941013	913.6467	137.00
786	3	27	-80.146367	929.7881	-80.356429	946.5946	136.00
786	4	27	-80.145883	929.7497	-80.355462	946.5166	136.00
787	2	29	-85.480084	886.3170	-85.367555	878.4333	141.00
787	3	29	-85.751406	905.6180	-85.785860	908.0988	140.00
787	4	29	-85.750922	905.5832	-85.784893	908.0291	140.00
788	2	24	-71.316704	936.5465	-71.554831	958.1892	123.00
788	3	24	-71.287506	933.9266	-71.497085	952.8953	123.00
788	4	24	-71.287506	933.9266	-71.497085	952.8953	123.00
789	2	27	-79.882681	909.1129	-79.953183	914.5953	129.00
789	3	27	-80.146367	929.7881	-80.356429	946.5946	128.00
789	4	27	-80.145883	929.7497	-80.355462	946.5166	128.00
790	2	27	-80.173148	931.9140	-80.409350	950.8764	123.00
790	3	27	-80.145883	929.7497	-80.355462	946.5166	123.00
790	4	27	-80.145883	929.7497	-80.355462	946.5166	123.00
791	2	28	-82.840675	909.0662	-82.916139	914.7252	132.00
791	3	28	-83.099160	928.5967	-83.309222	944.7771	131.00
791	4	28	-83.098676	928.5597	-83.308254	944.7019	131.00
792	2	28	-82.547394	887.4036	-82.454516	880.6516	143.00
792	3	28	-83.099644	928.6336	-83.310189	944.8522	141.00
792	4	28	-83.098676	928.5597	-83.308254	944.7019	141.00
793	2	29	-85.787858	908.2429	-85.858099	913.3224	146.00
793	3	29	-86.051952	927.4888	-86.262014	943.0880	145.00
793	4	29	-86.051468	927.4532	-86.261047	943.0156	145.00
794	2	25	-74.269494	934.9314	-74.507615	955.6626	130.00
794	3	25	-74.240299	932.4208	-74.449877	950.5940	130.00
794	4	25	-74.240299	932.4208	-74.449877	950.5940	130.00
795	2	24	-71.305205	935.5138	-71.532067	956.0988	109.00
795	3	24	-71.287506	933.9266	-71.497085	952.8953	109.00
795	4	24	-71.287506	933.9266	-71.497085	952.8953	109.00
796	2	24	-71.315739	936.4597	-71.552907	958.0124	120.00
796	3	24	-71.287506	933.9266	-71.497085	952.8953	120.00
796	4	24	-71.287506	933.9266	-71.497085	952.8953	120.00
797	2	24	-71.305686	935.5570	-71.533023	956.1866	117.00
797	3	24	-71.287506	933.9266	-71.497085	952.8953	117.00
797	4	24	-71.287506	933.9266	-71.497085	952.8953	117.00
798	2	29	-85.782562	907.8611	-85.847565	912.5588	137.00
798	3	29	-86.051952	927.4888	-86.262014	943.0880	136.00
798	4	29	-86.051468	927.4532	-86.261047	943.0156	136.00
799	2	27	-80.167928	931.4993	-80.399115	950.0468	131.00
799	3	27	-80.145883	929.7497	-80.355462	946.5166	131.00
799	4	27	-80.145883	929.7497	-80.355462	946.5166	131.00
800	2	27	-80.173234	931.9209	-80.409687	950.9037	128.00
800	3	27	-80.145883	929.7497	-80.355462	946.5166	128.00
800	4	27	-80.145883	929.7497	-80.355462	946.5166	128.00
801	2	28	-82.824911	907.8886	-82.885023	912.3877	132.00
801	3	28	-83.099160	928.5967	-83.309222	944.7771	131.00
801	4	28	-83.098676	928.5597	-83.308254	944.7019	131.00
802	2	27	-79.882652	909.1107	-79.953069	914.5865	127.00
802	3	27	-80.146367	929.7881	-80.356429	946.5946	126.00
802	4	27	-80.145883	929.7497	-80.355462	946.5166	126.00
803	2	24	-71.308587	935.8175	-71.538820	956.7185	121.00
803	3	24	-71.287506	933.9266	-71.497085	952.8953	121.00
803	4	24	-71.287506	933.9266	-71.497085	952.8953	121.00
804	2	31	-91.692452	907.4465	-91.761659	912.1232	142.00
804	3	31	-91.957537	925.4909	-92.167599	940.0444	141.00
804	4	31	-91.957053	925.4577	-92.166632	939.9768	141.00
805	2	26	-76.922737	909.0061	-76.986299	914.1375	130.00
805	3	26	-77.193575	931.0728	-77.403637	948.5560	129.00
805	4	26	-77.193091	931.0329	-77.402670	948.4747	129.00
806	2	27	-79.875018	908.5190	-79.938019	913.4134	124.00
806	3	27	-80.146367	929.7881	-80.356429	946.5946	123.00
806	4	27	-80.145883	929.7497	-80.355462	946.5166	123.00
807	2	27	-80.177567	932.2653	-80.418305	951.6028	126.00
807	3	27	-80.145883	929.7497	-80.355462	946.5166	126.00
807	4	27	-80.145883	929.7497	-80.355462	946.5166	126.00
808	2	27	-80.183682	932.7516	-80.430190	952.5679	127.00
808	3	27	-80.145883	929.7497	-80.355462	946.5166	127.00
808	4	27	-80.145883	929.7497	-80.355462	946.5166	127.00
809	2	28	-83.124087	930.5022	-83.358595	948.6209	129.00
809	3	28	-83.098676	928.5597	-83.308254	944.7019	129.00
809	4	28	-83.098676	928.5597	-83.308254	944.7019	129.00
810	2	28	-82.836924	908.7859	-82.908873	914.1788	141.00
810	3	28	-83.099160	928.5967	-83.309222	944.7771	140.00
810	4	28	-83.098676	928.5597	-83.308254	944.7019	140.00
811	2	25	-74.272793	935.2156	-74.514042	956.2285	125.00
811	3	25	-74.240299	932.4208	-74.449877	950.5940	125.00
811	4	25	-74.240299	932.4208	-74.449877	950.5940	125.00
812	2	24	-71.305205	935.5138	-71.532069	956.0990	126.00
812	3	24	-71.287506	933.9266	-71.497085	952.8953	126.00
812	4	24	-71.287506	933.9266	-71.497085	952.8953	126.00
813	2	28	-82.832635	908.4654	-82.900427	913.5441	136.00
813	3	28	-83.099160	928.5967	-83.309222	944.7771	135.00
813	4	28	-83.098676	928.5597	-83.308254	944.7019	135.00
814	2	31	-91.696749	907.7362	-91.770135	912.6976	156.00
814	3	31	-91.957537	925.4909	-92.167599	940.0444	155.00
814	4	31	-91.957053	925.4577	-92.166632	939.9768	155.00
815	2	26	-77.211754	932.5731	-77.439575	951.5798	125.00
815	3	26	-77.193091	931.0329	-77.402670	948.4747	125.00
815	4	26	-77.193091	931.0329	-77.402670	948.4747	125.00
816	2	26	-77.218995	933.1712	-77.454012	952.7971	123.00
816	3	26	-77.193091	931.0329	-77.402670	948.4747	123.00
816	4	26	-77.193091	931.0329	-77.402670	948.4747	123.00
817	2	29	-86.089267	930.2409	-86.335775	948.6275	134.00
817	3	29	-86.051468	927.4532	-86.261047	943.0156	134.00
817	4	29	-86.051468	927.4532	-86.261047	943.0156	134.00
818	2	25	-74.260892	934.1910	-74.490631	954.1688	123.00
818	3	25	-74.240299	932.4208	-74.449877	950.5940	123.00
818	4	25	-74.240299	932.4208	-74.449877	950.5940	123.00
819	2	28	-82.836438	908.7496	-82.907897	914.1055	130.00
819	3	28	-83.099160	928.5967	-83.309222	944.7771	129.00
819	4	28	-83.098676	928.5597	-83.308254	944.7019	129.00
820	2	27	-80.173632	931.9525	-80.410317	950.9549	125.00
820	3	27	-80.145883	929.7497	-80.355462	946.5166	125.00
820	4	27	-80.145883	929.7497	-80.355462	946.5166	125.00
821	2	27	-80.180388	932.4896	-80.423786	952.0478	132.00
821	3	27	-80.145883	929.7497	-80.355462	946.5166	132.00
821	4	27	-80.145883	929.7497	-80.355462	946.5166	132.00
822	2	26	-77.212720	932.6528	-77.441499	951.7419	131.00
822	3	26	-77.193091	931.0329	-77.402670	948.4747	131.00
822	4	26	-77.193091	931.0329	-77.402670	948.4747	131.00
823	2	26	-77.230895	934.1552	-77.477423	954.7747	127.00
823	3	26	-77.193091	931.0329	-77.402670	948.4747	127.00
823	4	26	-77.193091	931.0329	-77.402670	948.4747	127.00
824	2	27	-79.879359	908.8554	-79.946667	914.0873	126.00
824	3	27	-80.146367	929.7881	-80.356429	946.5946	125.00
824	4	27	-80.145883	929.7497	-80.355462	946.5166	125.00
825	2	26	-77.218018	933.0905	-77.452043	952.6311	139.00
825	3	26	-77.193091	931.0329	-77.402670	948.4747	139.00
825	4	26	-77.193091	931.0329	-77.402670	948.4747	139.00
826	2	30	-89.033944	928.5347	-89.272561	945.6971	143.00
826	3	30	-89.004261	926.4216	-89.213839	941.4443	143.00
826	4	30	-89.004261	926.4216	-89.213839	941.4443	143.00
827	2	30	-89.038282	928.8439	-89.281198	946.3242	140.00
827	3	30	-89.004261	926.4216	-89.213839	941.4443	140.00
827	4	30	-89.004261	926.4216	-89.213839	941.4443	140.00
828	2	30	-88.740651	907.8659	-88.810891	912.7735	150.00
828	3	30	-89.004745	926.4560	-89.214807	941.5142	149.00
828	4	30	-89.004261	926.4216	-89.213839	941.4443	149.00
829	2	27	-80.174116	931.9910	-80.411285	951.0333	132.00
829	3	27	-80.145883	929.7497	-80.355462	946.5166	132.00
829	4	27	-80.145883	929.7497	-80.355462	946.5166	132.00
830	2	27	-79.877915	908.7435	-79.943797	913.8636	118.00
830	3	27	-80.146367	929.7881	-80.356429	946.5946	117.00
830	4	27	-80.145883	929.7497	-80.355462	946.5166	117.00
831	2	25	-74.260893	934.1911	-74.490633	954.1690	123.00
831	3	25	-74.240299	932.4208	-74.449877	950.5940	123.00
831	4	25	-74.240299	932.4208	-74.449877	950.5940	123.00
832	2	29	-86.070135	928.8288	-86.297964	945.7837	131.00
832	3	29	-86.051468	927.4532	-86.261047	943.0156	131.00
832	4	29	-86.051468	927.4532	-86.261047	943.0156	131.00
833	2	25	-74.259927	934.1080	-74.488707	953.9998	121.00
833	3	25	-74.240299	932.4208	-74.449877	950.5940	121.00
833	4	25	-74.240299	932.4208	-74.449877	950.5940	121.00
834	2	28	-82.835473	908.6775	-82.905973	913.9609	141.00
834	3	28	-83.099160	928.5967	-83.309222	944.7771	140.00
834	4	28	-83.098676	928.5597	-83.308254	944.7019	140.00
835	2	30	-88.750220	908.5329	-88.829810	914.0999	145.00
835	3	30	-89.004745	926.4560	-89.214807	941.5142	144.00
835	4	30	-89.004261	926.4216	-89.213839	941.4443	144.00
836	2	30	-88.735356	907.4970	-88.800364	912.0363	146.00
836	3	30	-89.004745	926.4560	-89.214807	941.5142	145.00
836	4	30	-89.004261	926.4216	-89.213839	941.4443	145.00
837	2	31	-91.691530	907.3844	-91.759904	912.0043	148.00
837	3	31	-91.957537	925.4909	-92.167599	940.0444	147.00
837	4	31	-91.957053	925.4577	-92.166632	939.9768	147.00
838	2	28	-83.122647	930.3920	-83.355740	948.3982	134.00
838	3	28	-83.098676	928.5597	-83.308254	944.7019	134.00
838	4	28	-83.098676	928.5597	-83.308254	944.7019	134.00
839	2	26	-77.213687	932.7327	-77.443434	951.9050	132.00
839	3	26	-77.193091	931.0329	-77.402670	948.4747	132.00
839	4	26	-77.193091	931.0329	-77.402670	948.4747	132.00
840	2	27	-80.164550	931.2309	-80.392379	949.5012	137.00
840	3	27	-80.145883	929.7497	-80.355462	946.5166	137.00
840	4	27	-80.145883	929.7497	-80.355462	946.5166	137.00
841	2	26	-77.230412	934.1152	-77.476456	954.6929	128.00
841	3	26	-77.193091	931.0329	-77.402670	948.4747	128.00
841	4	26	-77.193091	931.0329	-77.402670	948.4747	128.00
842	2	31	-91.720632	909.3479	-91.817273	915.8989	137.00
842	3	31	-91.957537	925.4909	-92.167599	940.0444	136.00
842	4	31	-91.957053	925.4577	-92.166632	939.9768	136.00
843	2	26	-77.222289	933.4435	-77.460416	953.3377	123.00
843	3	26	-77.193091	931.0329	-77.402670	948.4747	123.00
843	4	26	-77.193091	931.0329	-77.402670	948.4747	123.00
844	2	27	-80.174116	931.9910	-80.411285	951.0333	133.00
844	3	27	-80.145883	929.7497	-80.355462	946.5166	133.00
844	4	27	-80.145883	929.7497	-80.355462	946.5166	133.00
845	2	27	-80.172753	931.8826	-80.408730	950.8261	130.00
845	3	27	-80.145883	929.7497	-80.355462	946.5166	130.00
845	4	27	-80.145883	929.7497	-80.355462	946.5166	130.00
846	2	25	-73.968950	909.4064	-74.031469	914.6581	136.00
846	3	25	-74.240782	932.4623	-74.450844	950.6787	135.00
846	4	25	-74.240299	932.4208	-74.449877	950.5940	135.00
847	2	26	-77.227034	933.8358	-77.469724	954.1238	126.00
847	3	26	-77.193091	931.0329	-77.402670	948.4747	126.00
847	4	26	-77.193091	931.0329	-77.402670	948.4747	126.00
848	2	27	-79.876494	908.6333	-79.941013	913.6467	138.00
848	3	27	-80.146367	929.7881	-80.356429	946.5946	137.00
848	4	27	-80.145883	929.7497	-80.355462	946.5166	137.00
849	2	26	-77.213205	932.6928	-77.442471	951.8238	131.00
849	3	26	-77.193091	931.0329	-77.402670	948.4747	131.00
849	4	26	-77.193091	931.0329	-77.402670	948.4747	131.00
850	2	32	-94.941378	926.6550	-95.181676	942.8169	164.00
850	3	32	-94.909846	924.5548	-95.119424	938.6031	164.00
850	4	32	-94.909846	924.5548	-95.119424	938.6031	164.00
851	2	24	-71.308100	935.7737	-71.537838	956.6284	113.00
851	3	24	-71.287506	933.9266	-71.497085	952.8953	113.00
851	4	24	-71.287506	933.9266	-71.497085	952.8953	113.00
852	2	26	-77.220356	933.2837	-77.456558	953.0120	124.00
852	3	26	-77.193091	931.0329	-77.402670	948.4747	124.00
852	4	26	-77.193091	931.0329	-77.402670	948.4747	124.00
853	2	26	-77.217051	933.0106	-77.450109	952.4679	118.00
853	3	26	-77.193091	931.0329	-77.402670	948.4747	118.00
853	4	26	-77.193091	931.0329	-77.402670	948.4747	118.00
854	2	28	-83.128357	930.8290	-83.366968	949.2743	136.00
854	3	28	-83.098676	928.5597	-83.308254	944.7019	136.00
854	4	28	-83.098676	928.5597	-83.308254	944.7019	136.00
855	2	30	-88.457307	888.3353	-88.368701	882.3144	153.00
855	3	30	-89.005229	926.4905	-89.215774	941.5841	151.00
855	4	30	-89.004261	926.4216	-89.213839	941.4443	151.00
856	2	29	-85.799283	909.0672	-85.880571	914.9534	146.00
856	3	29	-86.051952	927.4888	-86.262014	943.0880	145.00
856	4	29	-86.051468	927.4532	-86.261047	943.0156	145.00
857	2	30	-89.032583	928.4377	-89.270015	945.5123	148.00
857	3	30	-89.004261	926.4216	-89.213839	941.4443	148.00
857	4	30	-89.004261	926.4216	-89.213839	941.4443	148.00
858	2	30	-88.735356	907.4970	-88.800364	912.0363	146.00
858	3	30	-89.004745	926.4560	-89.214807	941.5142	145.00
858	4	30	-89.004261	926.4216	-89.213839	941.4443	145.00
859	2	25	-74.257997	933.9419	-74.484859	953.6618	123.00
859	3	25	-74.240299	932.4208	-74.449877	950.5940	123.00
859	4	25	-74.240299	932.4208	-74.449877	950.5940	123.00
860	2	29	-86.072549	929.0069	-86.302778	946.1454	151.00
860	3	29	-86.051468	927.4532	-86.261047	943.0156	151.00
860	4	29	-86.051468	927.4532	-86.261047	943.0156	151.00
861	2	29	-86.076407	929.2915	-86.310465	946.7230	140.00
861	3	29	-86.051468	927.4532	-86.261047	943.0156	140.00
861	4	29	-86.051468	927.4532	-86.261047	943.0156	140.00
862	2	26	-77.218511	933.1312	-77.453044	952.7155	133.00
862	3	26	-77.193091	931.0329	-77.402670	948.4747	133.00
862	4	26	-77.193091	931.0329	-77.402670	948.4747	133.00
863	2	26	-76.924157	909.1204	-76.989077	914.3623	128.00
863	3	26	-77.193575	931.0728	-77.403637	948.5560	127.00
863	4	26	-77.193091	931.0329	-77.402670	948.4747	127.00
864	2	24	-71.307137	935.6873	-71.535925	956.4528	120.00
864	3	24	-71.287506	933.9266	-71.497085	952.8953	120.00
864	4	24	-71.287506	933.9266	-71.497085	952.8953	120.00
865	2	27	-80.187067	933.0209	-80.436953	953.1174	143.00
865	3	27	-80.145883	929.7497	-80.355462	946.5166	143.00
865	4	27	-80.145883	929.7497	-80.355462	946.5166	143.00
866	2	27	-80.175082	932.0678	-80.413213	951.1897	128.00
866	3	27	-80.145883	929.7497	-80.355462	946.5166	128.00
866	4	27	-80.145883	929.7497	-80.355462	946.5166	128.00
867	2	25	-74.270461	935.0147	-74.509547	955.8327	119.00
867	3	25	-74.240299	932.4208	-74.449877	950.5940	119.00
867	4	25	-74.240299	932.4208	-74.449877	950.5940	119.00
868	2	30	-88.743473	908.0625	-88.816375	913.1578	151.00
868	3	30	-89.004745	926.4560	-89.214807	941.5142	150.00
868	4	30	-89.004261	926.4216	-89.213839	941.4443	150.00
869	2	29	-86.080271	929.5767	-86.318175	947.3028	133.00
869	3	29	-86.051468	927.4532	-86.261047	943.0156	133.00
869	4	29	-86.051468	927.4532	-86.261047	943.0156	133.00
870	2	28	-83.118307	930.0600	-83.347095	947.7242	145.00
870	3	28	-83.098676	928.5597	-83.308254	944.7019	145.00
